admin1,admin2,admin3,lon,lat,type_school,environment,name,postal_code,num_classrooms,num_sections,num students,num teachers,water,electricity,num_latrines,tower_dist,tower_type_service,tower_type,tower_code,tower_latitude,tower_longitude
06-Trarza,R’Kiz,Thieikane,-15.51121,16.62124,Public,Rural,ALY KANE,6504504,8,8,255,8,1,0,2,2.04,2G,Tower1,MA2G0096,16.609787,-15.259332
06-Trarza,R’Kiz,Thieikane,-15.40503,16.83486,Public,Rural,Beguemoun,6504508,5,6,242,6,1,0,0,19.17,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.48259,16.66286,Public,Rural,Birsalam,6504531,2,2,61,1,0,0,2,7.43,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.33819,16.68102,Public,Rural,DARSALAM,6504511,2,3,119,3,1,0,2,0.67,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.20001,16.70082,Public,Rural,diouly,6504527,2,2,36,2,0,0,2,11.47,2G,Tower1,MR2G0150,16.706389,-15.092449
06-Trarza,R’Kiz,Thieikane,-15.13616,16.7112,Public,Rural,FalaKone,6504543,1,2,76,1,1,0,0,3.99,2G,Tower1,MR2G0150,16.706389,-15.092449
06-Trarza,R’Kiz,Thieikane,-15.13616,16.7112,Public,Rural,FalaKone,6504543,1,2,54,1,0,0,0,3.99,2G,Tower1,MR2G0150,16.706389,-15.092449
06-Trarza,R’Kiz,Thieikane,-15.38139,16.78298,Public,Rural,lekleyla,6504519,1,2,65,1,0,0,0,12.88,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.27778,16.60495,Public,Rural,lemelaigue,6504526,1,2,57,1,0,0,0,2.04,2G,Tower1,MA2G0096,16.609787,-15.259332
06-Trarza,R’Kiz,Thieikane,-15.43692,16.70344,Public,Rural,Medinafanaye,6504513,2,4,113,2,0,0,2,11.36,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.38265,16.54455,Public,Rural,medinasalam,6504518,3,4,152,2,0,0,2,15.01,2G,Tower1,MA2G0096,16.609787,-15.259332
06-Trarza,R’Kiz,Thieikane,-15.38139,16.78298,Public,Rural,Nesra2,6504516,2,2,100,1,0,0,2,12.88,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.31803,16.67462,Public,Rural,NiangaMboul,6504540,1,2,45,1,0,0,2,1.72,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.25723,16.60902,Public,Rural,Niokor,6504528,1,2,43,1,0,0,0,0.24,2G,Tower1,MA2G0096,16.609787,-15.259332
06-Trarza,R’Kiz,Thieikane,-15.22407,16.59444,Public,Rural,NWECHAR,6504530,2,4,61,2,0,0,0,4.13,2G,Tower1,MA2G0096,16.609787,-15.259332
06-Trarza,R’Kiz,Thieikane,-15.3523,16.60429,Public,Rural,Oumoulkhoura,6504519,6,6,365,6,1,0,4,8.25,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.15281,16.7106,Public,Rural,Regethmanebenafan,6504417,6,6,285,5,0,0,2,6.45,2G,Tower1,MR2G0150,16.706389,-15.092449
06-Trarza,R’Kiz,Thieikane,-15.12092,16.59087,Public,Rural,SEKAM3,6504529,2,3,114,2,0,0,2,13.2,2G,Tower1,MR2G0150,16.706389,-15.092449
06-Trarza,R’Kiz,Thieikane,-15.40421,16.64054,Public,Rural,TECHETAYA,6504505,6,6,257,8,1,0,2,8.47,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-14.97938,17.094,Public,Rural,Tekane1,6504501,6,6,324,8,1,0,4,8.25,2G,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,R’Kiz,Thieikane,-15.24578,16.61529,Public,Rural,مدرسةتجمعالوفاء,6504523,6,8,447,5,0,0,2,1.57,2G,Tower1,MA2G0096,16.609787,-15.259332
06-Trarza,R’Kiz,Thieikane,-15.25439,16.56854,Public,Rural,مدرسةفادة,6504515,1,2,44,1,0,0,0,4.62,2G,Tower1,MA2G0096,16.609787,-15.259332
06-Trarza,R’Kiz,Thieikane,-15.12083,16.65653,Public,Rural,مدرسةنصرة1,6504509,2,2,81,2,0,0,4,6.31,2G,Tower1,MR2G0150,16.706389,-15.092449
06-Trarza,Rosso,Jedrel Mouhguen,-15.68001,16.68548,Public,Rural,ebadah,6602206,1,2,34,1,0,0,1,18.6,2G,Tower1,MR2G0051,16.5207,-15.649917
06-Trarza,Rosso,Jedrel Mouhguen,-15.56084,16.51328,Public,Rural,ecoledekeurmour,6602205,1,2,48,1,0,0,4,4.01,2G,Tower1,MA2G0095,16.540552,-15.585498
06-Trarza,Rosso,Jedrel Mouhguen,-15.54048,16.59578,Public,Rural,ecolefass,6602208,5,6,221,3,1,0,6,7.79,2G,Tower1,MA2G0095,16.540552,-15.585498
06-Trarza,Rosso,Jedrel Mouhguen,-15.56084,16.51328,Public,Rural,ecolekherera,6602213,2,2,52,1,0,0,2,4.01,2G,Tower1,MA2G0095,16.540552,-15.585498
06-Trarza,Rosso,Jedrel Mouhguen,-15.65708,16.61207,Public,Rural,lorine,6602012,6,1,60,6,0,0,4,10.19,2G,Tower1,MR2G0051,16.5207,-15.649917
06-Trarza,Rosso,Jedrel Mouhguen,-15.5211,16.71737,Public,Rural,tambasse1,6602203,2,4,49,1,1,0,2,20.43,No Service,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,Rosso,Jedrel Mouhguen,-15.57803,16.61395,Public,Rural,جكينة,6602207,2,3,61,2,0,0,4,8.2,2G,Tower1,MA2G0095,16.540552,-15.585498
06-Trarza,Rosso,Jedrel Mouhguen,-15.52541,16.63709,Public,Rural,سكام2,6602202,4,6,137,3,0,0,8,12.5,2G,Tower1,MA2G0095,16.540552,-15.585498
06-Trarza,Rosso,Jedrel Mouhguen,-15.5211,16.71737,Public,Rural,طمباص2,6602214,2,5,113,1,0,0,2,20.43,No Service,Tower1,MR2G0021,16.67639565,-15.33410357
06-Trarza,Rosso,Rosso,-15.85256,16.56977,Public,Rural,ecole10,6601115,8,8,372,12,0,0,6,0.25,3G,Tower1,MA3G0084,16.569626,-15.85486
06-Trarza,Rosso,Rosso,-15.6937,16.56913,Public,Rural,ecoleechgara,6601126,5,6,216,8,0,0,4,7.13,2G,Tower1,MR2G0051,16.5207,-15.649917
06-Trarza,Rosso,Rosso,-15.93408,16.64148,Public,Rural,ecolefath,6601125,1,3,24,1,0,0,0,5.56,2G,Tower1,MA2G0093,16.634138,-15.985706
06-Trarza,Rosso,Rosso,-15.91505,16.62967,Public,Rural,ecolekeurmadike,6601142,2,4,44,2,0,0,0,7.54,2G,Tower1,MA2G0093,16.634138,-15.985706
06-Trarza,Rosso,Rosso,-15.90032,16.55575,Public,Rural,ecolenkik,6601112,6,8,323,8,1,1,5,5.08,3G,Tower1,MA3G0084,16.569626,-15.85486
06-Trarza,Rosso,Rosso,-15.8087,16.51373,Public,Urbain,ecolesatara,6601107,13,14,730,21,1,0,0,0.33,3G,Tower1,MA3G0086,16.5163,-15.8071
06-Trarza,Rosso,Rosso,-15.814283,16.661817,Public,Urbain,ELHOUDA,6601153,6,12,534,19,0,0,0,10.33,3G,Tower1,MC3G0238,16.569036,-15.818989
06-Trarza,Rosso,Rosso,-15.818883,16.5684,Public,Urbain,ELMOURABITOUM,6601175,6,6,331,9,0,0,3,0.07,3G,Tower1,MC3G0238,16.569036,-15.818989
06-Trarza,Rosso,Rosso,-15.80894,16.5132,Public,Rural,garack,6601110,6,6,199,9,1,0,3,0.32,3G,Tower1,MC3G0235,16.51213889,-15.81174722
06-Trarza,Rosso,Rosso,-15.93408,16.64148,Public,Rural,gouebine1,6601125,1,3,24,1,0,0,0,5.56,2G,Tower1,MA2G0093,16.634138,-15.985706
06-Trarza,Rosso,Rosso,-15.593333,16.632783,Public,Rural,GUIDEGHAR,6601149,3,5,152,2,0,0,2,2.71,2G,Tower1,MR2G0051,16.5207,-15.649917
06-Trarza,Rosso,Rosso,-15.69841,16.67821,Public,Rural,Legdem,6601130,1,2,26,1,0,0,0,17.68,3G,Tower1,MC3G0238,16.569036,-15.818989
06-Trarza,Rosso,Rosso,-15.91811,16.61975,Public,Rural,ouadsouleymane,6601141,1,1,22,1,0,0,0,7.38,2G,Tower1,MA2G0093,16.634138,-15.985706
06-Trarza,Rosso,Rosso,-15.804033,16.53865,Public,Urbain,PK3,6601169,3,4,99,1,0,0,2,0.99,3G,Tower1,MA3G0088,16.5305,-15.8078
06-Trarza,Rosso,Rosso,-15.80782,16.56426,Public,Urbain,PK6,6601133,4,6,189,5,0,0,1,1.3,3G,Tower1,MC3G0238,16.569036,-15.818989
06-Trarza,Rosso,Rosso,-15.8173,16.57155,Public,Urbain,PK7,6601172,6,12,562,17,0,0,1,0.33,3G,Tower1,MC3G0238,16.569036,-15.818989
06-Trarza,Rosso,Rosso,-15.82828,16.6797,Public,Rural,rach1,6601129,1,2,30,1,0,0,0,12.35,3G,Tower1,MC3G0238,16.569036,-15.818989
06-Trarza,Rosso,Rosso,-15.79771,16.58914,Public,Rural,ribatt,6601123,3,4,122,4,0,0,0,3.18,3G,Tower1,MC3G0238,16.569036,-15.818989
06-Trarza,Rosso,Rosso,-15.80431,16.51135,Public,Urbain,rosso2,6601102,6,12,677,16,0,0,8,0.2,3G,Tower1,MC3G0234,16.51180833,-15.80611667
06-Trarza,Rosso,Rosso,-15.80472,16.51171,Public,Urbain,rosso3,6601103,6,6,304,8,0,0,2,0.15,3G,Tower1,MC3G0234,16.51180833,-15.80611667
06-Trarza,Rosso,Rosso,-15.78897,16.512,Public,Urbain,salahdine,6601109,10,10,508,16,0,0,0,0.5,3G,Tower1,MR3G0031,16.508364,-15.786201
06-Trarza,Rosso,Rosso,-15.93337,16.62748,Public,Rural,wiam,6601137,3,3,74,2,0,0,0,5.62,2G,Tower1,MA2G0093,16.634138,-15.985706
06-Trarza,Rosso,Rosso,-15.9284,16.50922,Public,Rural,ابرن,6601111,6,6,331,6,0,0,4,10.32,3G,Tower1,MA3G0084,16.569626,-15.85486
06-Trarza,Rosso,Rosso,-15.88174,16.59188,Public,Urbain,الاحسان,6601140,4,6,96,4,0,0,2,3.79,3G,Tower1,MA3G0084,16.569626,-15.85486
06-Trarza,Rosso,Rosso,-15.80376,16.50906,Public,Urbain,البلدة,6601104,7,6,270,11,1,0,5,0.3,3G,Tower1,MC3G0237,16.510775,-15.80164167
06-Trarza,Rosso,Rosso,-15.78987,16.51103,Public,Urbain,انجربل,6601108,12,12,742,17,1,0,12,0.41,3G,Tower1,MC3G0112,16.50830833,-15.79242222
06-Trarza,Rosso,Rosso,-15.87819,16.58286,Public,Urbain,دارالبركه,6601139,8,6,102,4,0,0,2,2.89,3G,Tower1,MA3G0084,16.569626,-15.85486
06-Trarza,Rosso,Rosso,-15.80458,16.51039,Public,Urbain,روصو1,6601101,7,11,547,17,0,0,4,0.23,3G,Tower1,MC3G0234,16.51180833,-15.80611667
06-Trarza,Rosso,Rosso,-15.90988,16.61527,Public,Rural,مدرسةانديجة,6601144,3,6,104,4,1,0,0,7.75,3G,Tower1,MA3G0084,16.569626,-15.85486
07-Adrar,Aoujeft,Aoujeft,-13.01332,20.62369,Public,Urbain,Aoujeft 1,7101001,6,6,193,7,1,0,0,0.53,2G,Tower1,MC2G0011,20.02947222,-13.05386111
07-Adrar,Aoujeft,Aoujeft,-13.00736,20.07047,Public,Rural,etalhayt,7101019,2,3,33,1,0,0,0,5.98,2G,Tower1,MR2G0010,20.032452,-13.047843
07-Adrar,Aoujeft,Aoujeft,-12.99333,20.10699,Public,Rural,tirban,7101027,3,6,82,3,1,0,2,10.06,2G,Tower1,MR2G0010,20.032452,-13.047843
07-Adrar,Aoujeft,Aoujeft,-13.03107,19.95946,Public,Rural,تونقاد,7101008,4,8,202,7,1,1,2,8.14,2G,Tower1,MC2G0158,20.0295,-13.0537
07-Adrar,Aoujeft,Aoujeft,-13.05857,20.03126,Public,Rural,مدرسةلودي,7101009,2,3,37,2,0,0,0,0.53,2G,Tower1,MC2G0011,20.02947222,-13.05386111
07-Adrar,Aoujeft,Aoujeft,-13.12125,20.05359,Public,Urbain,مشالدين,7101001,5,6,197,7,0,0,0,1.58,2G,Tower1,MC2G0102,20.061778,-13.108889
07-Adrar,Aoujeft,El Medah,-13.36207,19.74911,Public,Rural,aircheteli,7104056,3,6,103,4,0,0,0,20.49,No Service,Tower1,MC2G0041,19.926444,-13.308778
07-Adrar,Aoujeft,El Medah,-13.42904,19.68912,Public,Rural,eirchlgebli,7104057,2,2,24,1,0,0,0,29.23,No Service,Tower1,MC2G0041,19.926444,-13.308778
07-Adrar,Aoujeft,El Medah,-11.86801667,15.6319,Public,Rural,EMAZMAZ,7104012,2,2,33,1,0,0,0,25.54,No Service,Tower1,MC2G0041,19.926444,-13.308778
07-Adrar,Aoujeft,El Medah,-13.42854,19.94479,Public,Rural,Legleitat,7104051,2,4,38,2,0,0,0,6.52,2G,Tower1,MC2G0041,19.926444,-13.308778
07-Adrar,Aoujeft,El Medah,-13.06432,19.73794,Public,Rural,lemdah,7104043,1,2,28,1,0,0,0,1.54,2G,Tower1,MC2G0041,19.926444,-13.308778
07-Adrar,Aoujeft,El Medah,-13.36075,19.90336,Public,Rural,tadressa,7104069,4,8,101,4,1,0,0,6.01,2G,Tower1,MC2G0041,19.926444,-13.308778
07-Adrar,Aoujeft,El Medah,-13.29569,19.95151,Public,Rural,تكامور,7104058,2,3,23,1,0,0,0,3.1,2G,Tower1,MC2G0041,19.926444,-13.308778
07-Adrar,Aoujeft,Maeden,-12.98152,19.81355,Public,Rural,chematt,7102002,1,2,19,1,1,0,0,6.68,2G,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,Maeden,-12.96452,20.24756,Public,Rural,emhairthe,7102016,4,8,157,5,1,0,4,5.71,2G,Tower1,MC2G0063,20.273528,-13.011778
07-Adrar,Aoujeft,Maeden,-13.04796,19.88464,Public,Rural,esbaikha,7102032,1,2,33,1,0,0,1,4.55,2G,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,Maeden,-13.03783,19.94414,Public,Rural,maaden,7102047,10,10,215,6,1,0,1,1.44,2G,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,Maeden,-13.01962,19.86093,Public,Rural,vares,7102021,4,6,92,4,0,0,1,1.44,2G,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,Maeden,-12.95875,19.83468,Public,Rural,wekcheda,7102040,3,6,103,4,0,0,0,6.37,2G,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,Maeden,-12.90749,19.91421,Public,Rural,ركفرعون,7102036,2,3,59,2,0,0,0,11.71,2G,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,Maeden,-13.00444,20.27447,Public,Rural,مدرسةترجيت,7102009,1,2,17,1,0,0,0,0.77,2G,Tower1,MC2G0063,20.273528,-13.011778
07-Adrar,Aoujeft,Maeden,-13.16206,20.10234,Public,Rural,مدرسةتنتمدج,7102006,2,5,41,2,0,0,4,7.15,2G,Tower1,MC2G0102,20.061778,-13.108889
07-Adrar,Aoujeft,Maeden,-13.16206,20.10234,Public,Rural,مدرسةتيفوجار,7102001,2,3,31,2,1,0,1,7.15,2G,Tower1,MC2G0102,20.061778,-13.108889
07-Adrar,Aoujeft,Maeden,-13.09661,20.25902,Public,Rural,مدرسةتيمنيت,7102028,3,4,36,3,0,0,1,1.73,2G,Tower1,MC2G0096,20.272306,-13.10525
07-Adrar,Aoujeft,N’Teirguent,-12.90014,19.69053,Public,Rural,ادخالياهلاعمرمولود,7103013,1,2,30,1,0,0,0,22.76,No Service,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,N’Teirguent,-12.78643,19.36446,Public,Rural,الموسع,7103009,1,2,20,1,0,0,0,60.63,No Service,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,N’Teirguent,-12.97851,19.54915,Privé,Rural,اماشناد,7103018,3,6,67,3,0,0,0,35.61,No Service,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,N’Teirguent,-12.96691,19.6098,Public,Rural,بوعبون,7103005,1,2,23,1,0,0,0,29.05,No Service,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,N’Teirguent,-12.79978,19.45252,Public,Rural,جالةالبهكة,7103017,1,3,27,1,0,0,0,51.11,No Service,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Aoujeft,N’Teirguent,-12.9335,19.54866,Public,Rural,لمقيمم,7103025,1,2,21,1,0,0,0,36.37,No Service,Tower1,MC2G0058,19.86813889,-13.00819444
07-Adrar,Atar,Aïn Ehel Taya,-13.1982,20.30114,Public,Rural,anfik,7202053,1,2,19,1,0,0,0,5.14,2G,Tower1,MC2G0010,20.25836111,-13.21694444
07-Adrar,Atar,Aïn Ehel Taya,-13.22244,20.28386,Public,Rural,azougi,7202040,3,6,115,4,1,1,1,2.89,2G,Tower1,MC2G0010,20.25836111,-13.21694444
07-Adrar,Atar,Aïn Ehel Taya,-12.1421,15.73925,Public,Rural,ELMONA,7202022,1,2,7,1,0,0,0,11.57,2G,Tower1,MC2G0035,20.032,-13.85622222
07-Adrar,Atar,Aïn Ehel Taya,-13.26378,20.25267,Public,Rural,tidairez,7202030,1,2,9,1,1,0,0,4.58,2G,Tower1,MR2G0004,20.255917,-13.220028
07-Adrar,Atar,Aïn Ehel Taya,-13.11089,20.59196,Public,Rural,تيارت,7202037,4,6,150,5,1,0,2,3.8,2G,Tower1,MC2G0018,20.5595,-13.09961111
07-Adrar,Atar,Aïn Ehel Taya,-13.29134,20.33519,Public,Rural,ركيقرف,7202010,1,3,23,1,1,0,1,11.53,2G,Tower1,MR2G0004,20.255917,-13.220028
07-Adrar,Atar,Aïn Ehel Taya,-13.54752,20.24395,Public,Urbain,مدرسةابيريقرف,7202011,2,2,24,1,1,0,0,0.81,2G,Tower1,MR2G0113,20.251111,-13.546
07-Adrar,Atar,Aïn Ehel Taya,-13.54752,20.24395,Public,Urbain,مدرسةكديوار,7202012,1,2,19,1,1,0,0,0.81,2G,Tower1,MR2G0113,20.251111,-13.546
07-Adrar,Atar,Aïn Ehel Taya,-13.51288,20.24937,Public,Rural,مدرسةيغرف,7202014,1,2,31,1,0,0,2,3.46,2G,Tower1,MR2G0113,20.251111,-13.546
07-Adrar,Atar,Aïn Ehel Taya,-13.24928,20.25855,Public,Urbain,معذرتيبركنت,7202008,1,2,28,1,0,0,2,3.07,2G,Tower1,MR2G0004,20.255917,-13.220028
07-Adrar,Atar,Atar,-13.04703,20.51923,Public,Urbain,atar2,7201007,14,13,732,21,1,0,12,0.36,2G,Tower1,MC2G0001,20.522017,-13.048733
07-Adrar,Atar,Atar,-13.05602,20.51567,Public,Urbain,atar6,7201007,3,6,162,5,1,0,4,0.09,2G,Tower1,MC2G0168,20.516,-13.0552
07-Adrar,Atar,Atar,-13.04453,20.52817,Public,Urbain,ecole10,7201007,7,7,401,12,1,0,8,0.39,3G,Tower1,MA3G0071,20.5248,-13.0456
07-Adrar,Atar,Atar,-13.03572,20.52453,Public,Urbain,haykweikeatar15,7201007,8,8,377,10,0,0,4,0.91,3G,Tower1,MC3G0276,20.5206,-13.0434
07-Adrar,Atar,Atar,-13.0591,20.49205,Public,Urbain,kenewal09,7201007,5,6,241,8,1,0,1,1.3,2G,Tower1,MC2G0016,20.48103333,-13.06338333
07-Adrar,Atar,Atar,-13.06487,20.51067,Public,Urbain,المدرسةرقم1,7201007,10,11,508,16,1,1,3,1.16,2G,Tower1,MR2G0012,20.515756,-13.055119
07-Adrar,Atar,Atar,-13.04245,20.52243,Public,Urbain,المدرسةرقم7,7201007,13,12,557,19,1,1,0,0.23,3G,Tower1,MC3G0276,20.5206,-13.0434
07-Adrar,Atar,Atar,-13.06132,20.51885,Public,Urbain,مدرسةادباي,7201007,6,6,243,7,0,0,4,0.71,2G,Tower1,MC2G0168,20.516,-13.0552
07-Adrar,Atar,Atar,-13.06418,20.47798,Public,Urbain,مدرسةاركيب,7201007,2,4,123,3,1,0,2,0.35,3G,Tower1,MC3G0277,20.481,-13.0633
07-Adrar,Atar,Atar,-13.05017,20.51927,Public,Urbain,مدرسةاطار4,7201007,10,10,459,15,1,1,2,0.34,2G,Tower1,MC2G0001,20.522017,-13.048733
07-Adrar,Atar,Atar,-13.05208,20.50123,Public,Urbain,مدرسةافريقيا,7201007,6,6,232,8,1,0,2,1.13,3G,Tower1,MR3G0002,20.510937,-13.048899
07-Adrar,Atar,Atar,-13.03078,20.56962,Public,Urbain,مدرسةترون,7201003,8,10,239,10,0,1,10,5.22,3G,Tower1,MA3G0071,20.5248,-13.0456
07-Adrar,Atar,Atar,-13.06173,20.4849,Public,Urbain,مدرسةتينيري,7201007,7,6,314,9,1,0,4,0.46,2G,Tower1,MC2G0016,20.48103333,-13.06338333
07-Adrar,Atar,Atar,-13.05627,20.51838,Public,Urbain,مدرسةرقم3,7201007,9,9,412,13,1,0,0,0.29,2G,Tower1,MC2G0168,20.516,-13.0552
07-Adrar,Atar,Choum,-11.788283,21.352817,Public,Rural,Wad choum,7204022,1,2,15,1,0,0,2,12.63,2G,Tower1,MR2G0031,21.2985,-13.0686667
07-Adrar,Atar,Choum,-13.06558,21.30024,Public,Urbain,مدرسةاشوم,7204009,6,6,333,6,1,1,1,0.37,2G,Tower1,MR2G0031,21.2985,-13.0686667
07-Adrar,Atar,Tawaz,-13.00901,20.65673,Public,Rural,akmemmes,7203033,1,2,26,1,0,0,0,4.12,2G,Tower1,MC2G0054,20.6938,-13.0095
07-Adrar,Atar,Tawaz,-13.12807,20.50634,Public,Rural,amdair3,7203030,2,4,53,3,0,0,0,11.14,2G,Tower1,MC2G0057,20.68108333,-12.8825
07-Adrar,Atar,Tawaz,-12.88827,20.66093,Public,Rural,ecoletawaz,7203036,5,6,169,6,1,0,4,2.32,2G,Tower1,MC2G0057,20.68108333,-12.8825
07-Adrar,Atar,Tawaz,-13.01065,20.69293,Public,Rural,ecoletweizeget1,7203021,4,6,181,5,1,0,1,0.15,2G,Tower1,MC2G0054,20.6938,-13.0095
07-Adrar,Atar,Tawaz,-12.45681,20.85853,Public,Urbain,Ekseir Terchane,7203010,5,6,276,8,0,0,2,0.15,2G,Tower1,MC2G0054,20.6938,-13.0095
07-Adrar,Atar,Tawaz,-12.83887,20.64195,Public,Rural,entid,7203043,2,2,0,1,0,0,4,6.29,2G,Tower1,MC2G0057,20.68108333,-12.8825
07-Adrar,Atar,Tawaz,-13.10867,20.73878,Public,Rural,etweizegetegsar,7203020,3,6,61,4,0,0,4,2.05,2G,Tower1,MR2G0117,20.746686,-13.126485
07-Adrar,Atar,Tawaz,-12.03483333,15.89361667,Public,Rural,Mdeir Saghir,7203029,5,6,86,4,0,0,2,11.14,2G,Tower1,MC2G0057,20.68108333,-12.8825
07-Adrar,Atar,Tawaz,-12.92496,20.58908,Public,Rural,اجريف,7203044,1,2,31,1,0,0,4,11.14,2G,Tower1,MC2G0057,20.68108333,-12.8825
07-Adrar,Atar,Tawaz,-12.62559,20.72064,Public,Rural,امدير1,7203031,2,3,46,2,1,0,2,27.08,No Service,Tower1,MC2G0057,20.68108333,-12.8825
07-Adrar,Atar,Tawaz,-12.9477,20.56946,Public,Rural,انواتيل,7203047,2,3,27,2,0,0,0,11.34,3G,Tower1,MA3G0071,20.5248,-13.0456
07-Adrar,Atar,Tawaz,-13.10867,20.73878,Public,Rural,تيارتاصدر,7203001,1,2,25,1,0,0,0,2.05,2G,Tower1,MR2G0117,20.746686,-13.126485
07-Adrar,Atar,Tawaz,-13.03127,20.62194,Public,Rural,مدرسةالزيرةالحمرة,7203034,4,8,100,4,1,0,0,8.31,2G,Tower1,MC2G0054,20.6938,-13.0095
07-Adrar,Atar,Tawaz,-13.01332,20.62369,Public,Rural,مدرسةتزقرز,7203019,1,2,21,1,0,0,1,7.81,2G,Tower1,MC2G0054,20.6938,-13.0095
07-Adrar,Chinguitti,Aïn Savra,-12.36106,20.45874,Public,Rural,ainessavra,7302012,6,6,215,6,0,0,0,95.47,No Service,Tower1,MC2G0080,18.781008,-11.69293599
07-Adrar,Chinguitti,Aïn Savra,-12.11183,19.54298,Public,Rural,lebhair,7302004,1,2,22,1,0,0,0,95.47,No Service,Tower1,MC2G0080,18.781008,-11.69293599
07-Adrar,Chinguitti,Chinguitti,-12.837,20.82274,Public,Urbain,Chinguitty 1,7301001,8,9,445,11,1,0,9,0.15,2G,Tower1,MA2G0027,20.460052,-12.361175
07-Adrar,Ouadane,Ouadane,-12.71139,19.72963,Public,Rural,ecole1wadan,7401001,10,9,420,10,1,1,6,0.04,2G,Tower1,MR2G0085,20.926696,-11.626531
07-Adrar,Ouadane,Ouadane,-11.62616,20.92672,Public,Rural,مدرسةتنلب,7401007,5,6,196,6,1,0,2,0.04,2G,Tower1,MR2G0085,20.926696,-11.626531
08-NDB,Nouadhibou,Boulenouar,-12.58071667,21.2892,Public,Rural,BOULENWAR2,8102001,13,6,220,5,1,1,3,2,2G,Tower1,MR2G0022,21.294667,-16.544
08-NDB,Nouadhibou,Boulenouar,-16.52486,21.29712,Public,Rural,بلنوار1,8102001,6,6,261,8,1,1,8,2,2G,Tower1,MR2G0022,21.294667,-16.544
08-NDB,Nouadhibou,Nouadhibou,-17.03586,20.95017,Public,Urbain,amar,8101001,10,10,441,16,1,1,10,0.23,3G,Tower1,MR3G0026,20.948252,-17.034914
08-NDB,Nouadhibou,Nouadhibou,-17.04149,20.94197,Public,Urbain,bagdad1,8101001,6,6,366,10,1,0,5,0.28,3G,Tower1,MR3G0012,20.939562,-17.040606
08-NDB,Nouadhibou,Nouadhibou,-17.03942,20.84977,Public,Urbain,chinguity2,8101001,7,7,261,11,1,1,8,0.54,3G,Tower1,MA3G0062,20.8546,-17.0391
08-NDB,Nouadhibou,Nouadhibou,-17.03645,20.96086,Public,Urbain,chkhmohamedlmami,8101001,11,11,663,18,1,0,6,0.07,3G,Tower1,MC3G0069,20.96021389,-17.03656944
08-NDB,Nouadhibou,Nouadhibou,-17.03586,20.95017,Public,Urbain,ècolekhaled,8101001,8,8,453,13,1,0,8,0.23,3G,Tower1,MR3G0026,20.948252,-17.034914
08-NDB,Nouadhibou,Nouadhibou,-17.05278,20.91364,Public,Urbain,leereygib,8101001,9,9,426,14,1,0,10,0.06,3G,Tower1,MA3G0120,20.914006,-17.052358
08-NDB,Nouadhibou,Nouadhibou,-17.02854,20.95739,Public,Urbain,wejahe,8101001,7,7,531,12,1,1,0,0.16,3G,Tower1,MA3G0121,20.9572,-17.03005
08-NDB,Nouadhibou,Nouadhibou,-17.03032,20.98068,Public,Urbain,ابنعامر,8101001,11,11,771,16,1,0,10,0.24,3G,Tower1,MC3G0092,20.97986667,-17.02816389
08-NDB,Nouadhibou,Nouadhibou,-17.0436,20.9485,Public,Urbain,ابنياسين,8101001,6,6,322,11,1,1,1,0.32,3G,Tower1,MC3G0014,20.94566667,-17.04383333
08-NDB,Nouadhibou,Nouadhibou,-17.05418,20.90941,Public,Urbain,الستور,8101001,6,6,317,10,1,0,0,0.2,3G,Tower1,MC3G0152,20.90816667,-17.05277778
08-NDB,Nouadhibou,Nouadhibou,-17.04534,20.92041,Public,Urbain,الشيخملعينين,8101001,6,6,366,12,1,0,0,0.15,3G,Tower1,MA3G0112,20.919853,-17.044016
